,id,average0,average1,average2,average3,average4,average5,average6,average7,average8,average9,average10,average11,average12,average13,average14,average15,average16,average17,average18,average19,average20,average21,average22,average23,average24,rating,z_score,category,binary_category
60,recording60.mp3,250.8025000000001,338.61675,551.12825,289.18225,264.29975,144.81475000000003,270.83849999999995,671.8220000000001,290.94025,275.30075,453.6070000000001,300.92975000000007,395.2387499999999,465.99574999999993,1791.0622499999997,485.58325,371.1387499999999,627.64375,447.46400000000006,313.37050000000005,512.7342500000002,952.3605,285.3427499999999,291.25800000000004,229.24750000000003,7.25,1.1476253618573231,good,good
61,recording61.mp3,7662.744000000004,403.1205000000001,606.18875,1269.1589999999999,293.1155,361.76224999999994,7440.552250000001,2878.667,2829.6884999999997,4206.21125,323.00149999999996,427.03875,7663.993499999997,401.29675000000003,479.1840000000001,4289.077249999998,384.8060000000001,432.15675,683.0595,552.2919999999998,423.76525000000004,503.871,1545.1682499999995,288.374,432.6545,5.25,-0.1701294364694597,okay,bad
62,recording62.mp3,591.597,2077.9627499999997,866.19375,795.475,297.37250000000006,289.86249999999995,950.0947499999999,2184.8817499999996,2227.3934999999997,341.75675000000007,311.44725000000005,1031.109,810.30225,3591.9637500000003,1000.983,308.6124999999999,452.75474999999994,365.17500000000007,880.0167500000001,484.68025,2813.80425,1444.234,878.4654999999999,309.18499999999995,4302.6155,7.625,0.8387052218473142,good,good
63,recording63.mp3,969.918,621.5719999999999,812.739,608.8225,347.48849999999993,881.4617499999998,838.6670000000001,528.7379999999999,1170.6107500000003,444.14549999999997,383.1735,778.69975,1173.6847500000001,951.0717499999997,531.08925,1285.6440000000005,389.63550000000004,682.8842500000001,337.7552499999998,801.61925,1104.371,583.5672500000002,857.9870000000003,529.5775000000002,256.44525,4.7,-0.18170292220628498,okay,bad
64,recording64.mp3,667.0317499999999,466.10625,296.46025,542.08075,438.96675000000005,590.0545000000001,376.47850000000005,344.4575000000001,549.7964999999999,485.8512499999999,908.0467499999999,540.419,613.2789999999999,735.0524999999998,840.3072500000001,778.5912500000002,511.96875,501.3432499999999,874.0124999999998,201.10549999999995,744.5372500000001,291.89075,285.8595,289.84875,284.45525,4.25,-0.4731005842574867,okay,bad
65,recording65.mp3,1246.8470000000004,2156.17175,1682.3682500000002,1940.3725000000002,472.14425,1013.5490000000002,1664.7917499999999,998.5594999999997,896.4399999999999,724.0667500000001,2020.2249999999997,903.5129999999999,1379.04975,1807.6030000000005,3998.624,1023.6117499999997,668.89825,2086.9312500000005,850.701,2713.77375,2185.43375,371.8489999999998,1014.8605,334.07075000000003,319.78075,7.0,0.5548096947121389,good,good
66,recording66.mp3,296.66425000000004,325.83324999999996,332.14500000000004,404.23825,535.99575,303.4207499999999,319.35499999999996,376.56850000000003,416.2969999999999,530.8397500000002,340.5525,421.7887499999999,581.0695000000002,460.89974999999987,524.1987500000001,349.17025,330.99075,426.35225,502.2464999999999,528.12375,450.79724999999996,566.7495000000001,429.5527500000001,570.59325,354.74199999999996,6.666666666666667,0.48065263257041746,okay,good
67,recording67.mp3,983.8745000000002,538.5602500000003,306.12749999999994,219.10274999999984,289.7149999999999,462.03925000000015,482.4222499999999,417.6222499999999,426.0362500000002,200.22825,322.31624999999997,805.3172500000001,464.92049999999983,419.6932500000001,281.93525000000005,257.9285000000001,363.34875,429.95249999999976,382.03100000000006,492.40774999999985,435.46124999999984,403.25149999999996,397.42550000000017,409.1992499999997,398.5702499999999,4.0,-1.1084891292446444,bad,bad
68,recording68.mp3,2678.220250000001,283.562,463.68775000000005,222.4,212.2210000000001,273.45075,1094.6189999999995,241.26349999999994,453.3924999999999,251.91399999999993,229.89400000000006,225.65599999999995,226.0900000000001,336.2190000000001,320.0144999999999,350.64275000000004,424.3085000000001,230.1035000000001,332.5525,642.71675,339.9492499999999,315.07325000000026,445.66074999999984,216.94899999999998,261.82975000000005,4.857142857142857,0.026459203759647183,okay,good
69,recording69.mp3,785.4360000000001,404.754,545.18525,1144.2557500000003,211.221,97.53524999999999,457.78475,1303.3425,1121.414,1019.318,187.257,991.3932500000001,931.6292500000002,352.093,890.2007500000002,264.5634999999999,566.5527499999998,541.89725,0.0,614.0304999999997,536.89275,1486.5697499999997,1621.88125,223.24049999999997,268.47674999999987,5.5,-0.32697387213716433,okay,bad
70,recording70.mp3,198.94975000000002,641.8832499999999,396.21450000000004,279.68550000000005,244.9145,245.1455,336.779,453.39825,348.26650000000006,324.9145,280.23100000000005,307.9150000000001,386.1882499999999,378.7885,309.8222499999999,261.13425,249.17224999999993,366.29650000000004,347.58774999999997,332.29499999999996,315.99375000000003,285.477,286.20525000000004,258.69475,258.05625000000003,8.5,1.0375643087005808,good,good
71,recording71.mp3,319.0342500000001,302.7394999999999,347.29625000000016,341.524,364.24024999999995,356.0475,348.3385,349.49649999999997,360.52349999999996,261.22424999999987,330.19000000000005,396.293,357.04449999999997,367.14225,293.86125000000004,304.2632499999999,358.495,360.54824999999994,391.31425,402.4949999999999,361.83599999999996,351.23825000000005,351.62449999999984,351.10950000000014,350.7640000000001,8.285714285714286,1.1591322344456245,good,good
72,recording72.mp3,790.0525000000005,638.3567500000001,295.90449999999987,277.1362500000001,287.92649999999986,315.71824999999995,219.44274999999988,237.77075,380.8787499999999,334.8432500000001,312.194,292.1354999999998,293.84950000000003,310.9712499999998,425.9840000000002,488.37275,380.6177500000001,350.34925000000004,225.03849999999997,511.15650000000005,342.12199999999996,343.7614999999999,337.3574999999999,307.8259999999999,296.04274999999996,6.714285714285714,0.6077446273577911,good,good
73,recording73.mp3,684.1234999999999,255.43150000000006,292.53599999999994,266.2860000000001,269.09199999999987,220.55299999999994,262.10149999999976,255.97000000000008,329.0085000000002,305.1515,275.6595000000001,253.25599999999994,227.94,323.12525000000005,331.101,257.1372500000001,260.52025000000003,220.78674999999984,229.88324999999995,314.37925000000024,293.1940000000001,282.66949999999997,262.0067499999999,240.49449999999985,240.62624999999989,2.8,-0.9429375250699626,bad,bad
74,recording74.mp3,1061.1665000000005,513.7492500000001,276.1817500000002,631.2174999999996,221.87450000000007,294.2864999999999,289.06724999999994,294.4652499999997,291.4289999999999,278.32825000000014,256.96475,255.95449999999974,260.746,265.74350000000004,570.5460000000004,474.81324999999987,466.83150000000006,410.5852500000001,418.9752500000001,207.37224999999984,292.91575,300.91800000000006,446.89700000000005,244.80600000000013,245.98350000000013,4.6,-0.13504067425784932,okay,bad
75,recording75.mp3,900.4827500000004,653.0632499999995,266.31575,783.1299999999997,375.60274999999996,677.5025,992.7724999999995,265.7349999999998,266.044,264.7180000000001,397.37649999999996,527.0042500000002,771.3812500000005,1243.004,319.1262499999999,694.9112499999995,644.5935000000001,613.2874999999998,278.63300000000015,518.3352499999995,250.75199999999987,254.33400000000015,252.01400000000007,254.07199999999995,251.7279999999999,5.0,-0.13824417714028034,okay,bad
76,recording76.mp3,9912.767750000003,382.38049999999987,2722.74175,5818.039000000002,360.90675,19285.445750000003,17109.800499999998,2713.8197499999997,10037.004250000002,5969.424250000001,229.77700000000004,12127.834749999998,17007.207749999994,2728.84325,5376.20775,2840.8824999999997,2498.4782499999997,200.45325000000005,180.71125,17069.977750000005,2719.9097500000003,440.0675,3527.455500000001,263.8405000000001,4951.208250000001,5.375,-0.10306884597709662,okay,bad
77,recording77.mp3,371.28124999999994,253.4350000000001,389.24174999999985,325.40025,306.94825,294.33525,382.4042500000001,229.3255,246.37400000000002,1462.16725,608.2930000000001,310.50300000000004,360.13775,225.99824999999996,702.2974999999999,490.87675,271.851,267.62974999999994,255.78525000000005,383.5825,889.4402499999999,289.95149999999995,1618.5357500000005,303.01275,261.31825,6.75,0.21245609572473048,okay,good
78,recording78.mp3,326.97599999999994,2591.6624999999995,505.8417499999997,315.9125,390.5184999999999,3170.1797499999993,328.30724999999995,430.6670000000001,2534.808,2648.45,15892.786499999998,13337.607250000001,17817.668500000003,317.77349999999996,353.54325000000006,2588.6207500000014,369.1962500000001,5041.72625,2588.5705000000003,385.8655000000001,398.39475000000004,902.4652499999999,1158.0867500000006,9042.160750000003,13445.461500000005,2.4,-1.1660607365606712,bad,bad
79,recording79.mp3,411.66925000000003,211.06,470.13525,213.99724999999995,386.3549999999999,420.2455,277.33299999999997,291.94925000000006,406.6925,350.8965,427.5722499999999,421.8357499999999,213.91375000000002,257.7710000000001,341.3067500000001,415.36575000000005,305.39825,212.59249999999997,189.40250000000006,90.6045,294.07899999999995,444.27225000000016,285.33150000000006,238.85949999999997,197.8145,2.4285714285714284,-1.4361033830758154,bad,bad
80,recording80.mp3,301.4255,525.74075,365.838,535.3539999999998,258.2295000000001,469.33374999999995,358.81425,248.68774999999997,507.80150000000003,443.03599999999994,542.5432500000001,248.41649999999998,316.8734999999999,503.07575000000014,490.21850000000006,475.765,354.7317500000001,430.2777499999999,472.50374999999985,225.48000000000002,206.321,215.49599999999995,383.95400000000006,323.16225000000003,539.62575,1.8571428571428572,-1.6131067610849585,bad,bad
81,recording81.mp3,165.44374999999997,188.7655,233.88049999999998,161.06699999999995,910.0020000000001,346.578,328.3312500000001,116.85975000000003,124.07550000000003,897.5872500000003,405.97725,437.9925,340.5705,147.72375,429.78475,226.13875,192.51350000000002,192.21125000000004,478.7165000000003,488.0227500000001,327.1757500000001,187.77900000000005,211.25050000000002,195.09225,170.44625,1.1666666666666667,-1.707811273864899,bad,bad
82,recording82.mp3,283.72625,454.49500000000006,599.8475,608.0467499999999,1334.1737499999997,920.46975,393.72999999999996,518.61175,430.06500000000005,469.6335000000001,445.71225000000004,304.879,558.41075,585.3042499999999,563.8805,511.4677500000001,648.1642499999999,361.18025,395.42524999999995,490.45849999999984,494.9897499999999,424.08299999999997,438.49450000000013,461.01575,298.26800000000003,2.0,-1.7303354805555349,bad,bad
83,recording83.mp3,299.24625,298.10774999999995,445.009,575.7837499999999,370.06075,371.22174999999993,309.89275,296.68149999999997,344.5660000000001,753.57475,603.68375,394.501,584.6327500000001,500.5237500000001,446.59925000000004,374.4905,363.26199999999994,330.37225,400.101,518.85125,496.14825,597.134,622.6735000000001,673.91275,781.18475,8.0,1.0869434378016805,good,good
84,recording84.mp3,140.07999999999998,150.78349999999998,192.63825,205.70325000000003,241.91850000000005,344.92324999999994,239.96175,266.2129999999999,182.517,169.4305,161.58074999999994,160.83150000000003,165.11324999999997,177.86074999999997,171.753,166.73100000000002,138.94324999999998,208.36525,189.06525000000005,202.39000000000004,199.55024999999995,183.86875,200.41825,184.34775000000002,179.95,8.5,1.2603669404790827,good,good
85,recording85.mp3,4761.496250000001,466.5524999999999,4978.773250000001,3743.8502499999995,301.014,252.74849999999998,538.4300000000001,9068.608000000004,6981.008749999999,5604.274750000001,298.34325000000007,2366.40925,2543.5785,13524.9365,4941.748499999999,2815.6214999999997,7111.514249999998,2573.229500000001,278.55075000000005,4827.430249999998,4643.041749999999,11567.2035,3282.4725,339.00825000000003,6884.2117499999995,3.8,-0.7913040466549386,bad,bad
86,recording86.mp3,903.7495000000001,379.28525,904.3317499999999,1200.7975000000004,271.52549999999997,216.22774999999996,276.53349999999995,399.6127500000001,1121.5317500000003,1071.8625,287.96374999999995,278.10249999999996,537.4665,772.32425,1079.4179999999994,373.40349999999995,526.9727500000001,243.1905,142.85025000000002,797.49675,395.40975,889.3455000000001,925.6272499999998,287.89125000000007,277.1804999999999,7.0,0.49457952922442555,okay,good
87,recording87.mp3,902.5172500000004,489.48800000000017,458.5294999999999,364.0494999999999,401.91924999999986,315.50825000000015,341.0437499999999,426.9485000000001,347.0907500000003,328.0322499999999,206.10950000000003,195.82649999999998,362.68950000000007,478.9129999999997,395.39199999999994,854.9117499999995,136.78375000000005,162.2425,115.38100000000004,174.13375,390.8854999999999,470.8537500000001,366.9352499999998,376.19700000000006,365.56025,3.0,-0.9007640519870218,bad,bad
